,img_path,label,predicted_probs,predicted_label
66,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.517.jpg,Non_Autistic,0.031600814,0
67,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.504.jpg,Non_Autistic,0.29273933,0
68,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.560.jpg,Autistic,0.5852347,1
69,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.285.jpg,Autistic,0.68537086,1
70,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.263.jpg,Autistic,0.74046737,1
71,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.317.jpg,Non_Autistic,0.8471045,1
72,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.739.jpg,Autistic,0.03056596,0
73,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.488.jpg,Autistic,0.8764236,1
74,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.959.jpg,Autistic,0.5541061,1
75,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.248.jpg,Non_Autistic,0.03126723,0
76,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.372.jpg,Non_Autistic,0.9083124,1
77,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.101.jpg,Autistic,0.25781956,0
78,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.120.jpg,Non_Autistic,0.52779436,1
79,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.116.jpg,Non_Autistic,0.92255855,1
80,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1129.jpg,Autistic,0.053732615,0
81,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1003.jpg,Autistic,0.14689915,0
82,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.66.jpg,Autistic,0.12187863,0
83,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.85.jpg,Autistic,0.17590387,0
84,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1126.jpg,Autistic,0.57135105,1
85,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.451.jpg,Non_Autistic,0.4139314,0
86,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.109.jpg,Autistic,0.7453539,1
87,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1217.jpg,Autistic,0.636926,1
88,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.762.jpg,Autistic,0.17889997,0
89,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.426.jpg,Autistic,0.037936058,0
90,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.265.jpg,Autistic,0.79084766,1
91,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.50.jpg,Non_Autistic,0.84491515,1
92,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.322.jpg,Non_Autistic,0.007515359,0
93,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1112.jpg,Autistic,0.88457733,1
94,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1128.jpg,Autistic,0.109792225,0
95,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1127.jpg,Autistic,0.9850995,1
96,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.237.jpg,Autistic,0.16474496,0
97,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.591.jpg,Autistic,0.013055778,0
98,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.439.jpg,Autistic,0.782501,1
99,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.267.jpg,Autistic,0.13758329,0
100,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.409.jpg,Non_Autistic,0.3977586,0
101,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.873.jpg,Autistic,0.913109,1
102,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.557.jpg,Autistic,0.014389996,0
103,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.573.jpg,Non_Autistic,0.788351,1
104,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1113.jpg,Autistic,0.9075078,1
105,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.717.jpg,Autistic,0.99191767,1
106,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1079.jpg,Autistic,0.8455872,1
107,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.691.jpg,Autistic,0.017243132,0
108,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.262.jpg,Non_Autistic,0.23624553,0
109,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.439.jpg,Non_Autistic,0.008692011,0
110,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.385.jpg,Autistic,0.27990186,0
111,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.410.jpg,Autistic,0.83588624,1
112,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.447.jpg,Non_Autistic,0.24470572,0
113,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.318.jpg,Non_Autistic,0.84355086,1
114,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.279.jpg,Non_Autistic,0.38385582,0
115,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1028.jpg,Non_Autistic,0.74323434,1
116,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.761.jpg,Autistic,0.008051531,0
117,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.8.jpg,Autistic,0.2249919,0
118,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.867.jpg,Autistic,0.42989895,0
119,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.175.jpg,Non_Autistic,0.08544907,0
120,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.510.jpg,Non_Autistic,0.77122366,1
121,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1177.jpg,Autistic,0.38826457,0
122,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1171.jpg,Autistic,0.47156927,0
123,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1085.jpg,Non_Autistic,0.6401657,1
124,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.96.jpg,Autistic,0.78867257,1
125,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1215.jpg,Autistic,0.4996694,0
126,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.579.jpg,Non_Autistic,0.63890654,1
127,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.246.jpg,Autistic,0.32095525,0
128,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1042.jpg,Autistic,0.23747517,0
129,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1042.jpg,Non_Autistic,0.071699366,0
130,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.258.jpg,Autistic,0.2208817,0
131,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.493.jpg,Non_Autistic,0.78508544,1
132,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.54.jpg,Autistic,0.034376588,0
133,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.416.jpg,Autistic,0.8978757,1
134,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.426.jpg,Non_Autistic,0.6837009,1
135,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.106.jpg,Autistic,0.6774782,1
136,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.225.jpg,Non_Autistic,0.9537921,1
137,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.598.jpg,Autistic,0.0638502,0
138,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1020.jpg,Autistic,0.2994705,0
139,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.528.jpg,Autistic,0.82529396,1
140,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.433.jpg,Non_Autistic,0.13889734,0
141,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.950.jpg,Autistic,0.5865535,1
142,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.449.jpg,Non_Autistic,0.24425791,0
143,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.695.jpg,Autistic,0.86623824,1
144,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.690.jpg,Autistic,0.7529632,1
145,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.851.jpg,Autistic,0.9684588,1
146,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.714.jpg,Autistic,0.34805334,0
147,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.268.jpg,Autistic,0.70234394,1
148,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.838.jpg,Autistic,0.9823914,1
149,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.207.jpg,Autistic,0.7521031,1
150,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.842.jpg,Autistic,0.32112366,0
151,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.678.jpg,Autistic,0.6070562,1
152,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1141.jpg,Autistic,0.7174039,1
153,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.124.jpg,Non_Autistic,0.65168595,1
154,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.500.jpg,Autistic,0.29946786,0
155,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.291.jpg,Autistic,0.24198434,0
156,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1193.jpg,Non_Autistic,0.70246005,1
157,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.302.jpg,Non_Autistic,0.86696434,1
158,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1046.jpg,Non_Autistic,0.6084441,1
159,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.422.jpg,Non_Autistic,0.9694872,1
160,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.540.jpg,Non_Autistic,0.55377406,1
161,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.946.jpg,Autistic,0.72118175,1
162,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.221.jpg,Autistic,0.8312142,1
163,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1249.jpg,Non_Autistic,0.8386409,1
164,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.353.jpg,Non_Autistic,0.23502553,0
165,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.270.jpg,Autistic,0.9304764,1
166,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.154.jpg,Non_Autistic,0.599197,1
167,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.309.jpg,Non_Autistic,0.012590195,0
168,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1239.jpg,Autistic,0.33731744,0
169,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1260.jpg,Non_Autistic,0.08722682,0
170,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.465.jpg,Autistic,0.22411413,0
171,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.303.jpg,Autistic,0.04936512,0
172,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1061.jpg,Non_Autistic,0.5731336,1
173,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.537.jpg,Non_Autistic,0.63719904,1
174,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.337.jpg,Autistic,0.5980136,1
175,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.10.jpg,Non_Autistic,0.7027886,1
176,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.37.jpg,Non_Autistic,0.01305807,0
177,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.155.jpg,Autistic,0.86869615,1
178,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.468.jpg,Non_Autistic,0.74384767,1
179,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1263.jpg,Non_Autistic,0.018702272,0
180,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.388.jpg,Non_Autistic,0.6546888,1
181,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.213.jpg,Non_Autistic,0.03302471,0
182,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.395.jpg,Non_Autistic,0.9919572,1
183,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1158.jpg,Autistic,0.81224537,1
184,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.699.jpg,Autistic,0.65606904,1
185,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.134.jpg,Autistic,0.587043,1
186,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.429.jpg,Non_Autistic,0.21831329,0
187,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1055.jpg,Non_Autistic,0.45395195,0
188,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.960.jpg,Autistic,0.93756735,1
189,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.259.jpg,Autistic,0.86166024,1
190,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.204.jpg,Non_Autistic,0.5760449,1
191,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.198.jpg,Autistic,0.022089884,0
192,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.334.jpg,Non_Autistic,0.42159903,0
193,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.984.jpg,Autistic,0.53165203,1
194,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.232.jpg,Autistic,0.019504603,0
195,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1057.jpg,Autistic,0.11873515,0
196,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.26.jpg,Autistic,0.36662176,0
197,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.403.jpg,Non_Autistic,0.6777115,1
198,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.407.jpg,Autistic,0.6934909,1
199,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.406.jpg,Autistic,0.42971608,0
200,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1238.jpg,Non_Autistic,0.2268637,0
201,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.740.jpg,Autistic,0.8500446,1
202,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.264.jpg,Non_Autistic,0.33832377,0
203,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.16.jpg,Non_Autistic,0.3425906,0
204,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.459.jpg,Autistic,0.95040315,1
205,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.1058.jpg,Autistic,0.63906753,1
206,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.142.jpg,Autistic,0.56234384,1
207,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.86.jpg,Autistic,0.3069206,0
208,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.359.jpg,Non_Autistic,0.95014524,1
209,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.534.jpg,Non_Autistic,0.8120308,1
210,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.675.jpg,Autistic,0.79210114,1
211,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1256.jpg,Non_Autistic,0.58127683,1
212,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.493.jpg,Autistic,0.920321,1
213,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.967.jpg,Autistic,0.63414615,1
214,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.954.jpg,Autistic,0.915608,1
215,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.419.jpg,Autistic,0.9665563,1
216,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1057.jpg,Non_Autistic,0.014424548,0
217,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1081.jpg,Non_Autistic,0.9578301,1
218,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1187.jpg,Non_Autistic,0.039399125,0
219,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.712.jpg,Autistic,0.019651912,0
220,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.262.jpg,Autistic,0.99145234,1
221,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.188.jpg,Autistic,0.5650232,1
222,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.807.jpg,Autistic,0.7030227,1
223,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.182.jpg,Autistic,0.0064130793,0
224,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.247.jpg,Non_Autistic,0.76074636,1
225,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1117.jpg,Non_Autistic,0.20309739,0
226,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.138.jpg,Non_Autistic,0.43588823,0
227,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.421.jpg,Non_Autistic,0.76825136,1
228,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.780.jpg,Autistic,0.9932592,1
229,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.32.jpg,Non_Autistic,0.13502344,0
230,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.679.jpg,Autistic,0.23331563,0
231,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.1020.jpg,Non_Autistic,0.9422204,1
232,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.154.jpg,Autistic,0.31355023,0
233,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.223.jpg,Non_Autistic,0.7983638,1
234,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.456.jpg,Autistic,0.75632054,1
235,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.372.jpg,Autistic,0.6040898,1
236,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Autistic.744.jpg,Autistic,0.69875604,1
237,/content/drive/MyDrive/Magnimind/Face_detection/MP/../train/Non_Autistic.31.jpg,Non_Autistic,0.10296524,0
